utc_date,category_key,current_amount,current_share,history_dates,history_count,history_mean_amount,history_share,relative_change,total_relative_change,excess_change_pp,amount_difference,status
2019-11-10,bucket:unknown,36680.61,0.123739868039090353025187053921483299,"[""2019-11-03"", ""2019-10-27"", ""2019-10-20"", ""2019-10-13""]",4,37157.4775,0.102751121286202854797458495829137067,-0.0128336887238914428461942821603000365,-0.180276761346297537424057763766187114,16.7443072622406094577863481605887077,-476.8675,comparable
2019-11-11,category:electronics,267450.13,0.781616419962985095843164540507379133,"[""2019-11-04"", ""2019-10-28"", ""2019-10-21"", ""2019-10-14""]",4,313465.7125,0.769559090399008355772669425058313059,-0.146796222569318486467638785214826326,-0.159957869212052480980052687789458598,1.31616466427339945124139025746322711,-46015.5825,comparable
2019-11-11,category:computers,16481.69,0.0481673332248510472748969184484414556,"[""2019-11-04"", ""2019-10-28"", ""2019-10-21"", ""2019-10-14""]",4,22537.4975,0.0553296114514276416139313729107714386,-0.268699197859034704274509625569564678,-0.159957869212052480980052687789458598,-10.8741328646982223294456937780106080,-6055.8075,comparable
2019-11-11,bucket:unknown,33563.4,0.0980882101264473267065619625567778517,"[""2019-11-04"", ""2019-10-28"", ""2019-10-21"", ""2019-10-14""]",4,37520.13,0.0921120108613236140768563556220304751,-0.105456191116608604501103807476146804,-0.159957869212052480980052687789458598,5.45016780954438764789488803133117932,-3956.73,comparable
2019-11-12,category:electronics,255668.48,0.773742766451740205250205905411071636,"[""2019-11-05"", ""2019-10-29"", ""2019-10-22"", ""2019-10-15""]",4,289982.7525,0.773131383937232181524342909548285920,-0.118332115286753131981530522233386967,-0.119028776181935246688704621170484157,0.0696660895182114707174098937097189907,-34314.2725,comparable
2019-11-12,category:computers,18485.97,0.0559450487144284500070135703128203677,"[""2019-11-05"", ""2019-10-29"", ""2019-10-22"", ""2019-10-15""]",4,22188.2675,0.0591567802276258166535979695509155227,-0.166858340787535574825749689560034374,-0.119028776181935246688704621170484157,-4.78295646056003281370450683895502174,-3702.2975,comparable
2019-11-12,bucket:unknown,31788.58,0.0962034265263064874239194070408377426,"[""2019-11-05"", ""2019-10-29"", ""2019-10-22"", ""2019-10-15""]",4,34334.79,0.0915409743546531793606593677923289314,-0.0741583099823823008674292168380817241,-0.119028776181935246688704621170484157,4.48704661995529458212754043324024325,-2546.21,comparable
2019-11-13,category:electronics,263989.74,0.780397393797089501225094156831208028,"[""2019-11-06"", ""2019-10-30"", ""2019-10-23"", ""2019-10-16""]",4,303208.19,0.752993457732712634644932663820530099,-0.129344956018503326048020008958201294,-0.159918322035663322598064954697100390,3.05733660171599965500449457388990958,-39218.45,comparable
2019-11-13,category:computers,16975.12,0.0501812661635745765499678901290200748,"[""2019-11-06"", ""2019-10-30"", ""2019-10-23"", ""2019-10-16""]",4,29638.125,0.0736039294468409763426437950336890591,-0.427253917040973408405558718711119546,-0.159918322035663322598064954697100390,-26.7335595005310085807493764014019156,-12663.005,comparable
2019-11-13,bucket:unknown,28126.67,0.0831470948991835188800247277341901011,"[""2019-11-06"", ""2019-10-30"", ""2019-10-23"", ""2019-10-16""]",4,41397.605,0.102807664037053330345530038843739992,-0.320572530705580673084831839909579310,-0.159918322035663322598064954697100390,-16.0654208669917350486766885212478920,-13270.935,comparable
2019-11-14,category:electronics,258509.22,0.766951121708339454878299730303914237,"[""2019-11-07"", ""2019-10-31"", ""2019-10-24"", ""2019-10-17""]",4,282118.695,0.753570310282247603562807799617002769,-0.0836863186255699928003707801072878208,-0.0996730226417379903349860164007542416,1.59867040161679975346152362934664208,-23609.475,comparable
2019-11-14,category:computers,14135.85,0.0419385661130416558575412251935021353,"[""2019-11-07"", ""2019-10-31"", ""2019-10-24"", ""2019-10-17""]",4,22130.305,0.0591124980409071279461434601556736765,-0.361244682348480963095628370237102471,-0.0996730226417379903349860164007542416,-26.1571659706742972760642353836348229,-7994.455,comparable
2019-11-14,bucket:unknown,42457.03,0.125962496745395075216085592608670576,"[""2019-11-07"", ""2019-10-31"", ""2019-10-24"", ""2019-10-17""]",4,41018.0975,0.109563885726404925848960834369557403,0.0350804300467616763551746884408766155,-0.0996730226417379903349860164007542416,13.4753452688499666690160704841630857,1438.9325,comparable
2019-11-15,category:electronics,0,,"[""2019-11-08"", ""2019-11-01"", ""2019-10-25"", ""2019-10-18""]",4,300259.7425,0.759265712351839572221451391287462731,-1,-1,0,-300259.7425,comparable
2019-11-15,category:computers,0,,"[""2019-11-08"", ""2019-11-01"", ""2019-10-25"", ""2019-10-18""]",4,19534.0575,0.0493956997344034371659038980587425769,-1,-1,0,-19534.0575,comparable
2019-11-15,bucket:unknown,0,,"[""2019-11-08"", ""2019-11-01"", ""2019-10-25"", ""2019-10-18""]",4,43803.86,0.110766660524463253224991844322124659,-1,-1,0,-43803.86,comparable
2019-11-16,category:electronics,794879.85,0.694271247079460297285767324076713528,"[""2019-11-09"", ""2019-11-02"", ""2019-10-26"", ""2019-10-19""]",4,250202.8775,0.742956562528585273900243550059812215,2.17694128038155756222268067240753456,2.39972220217453639501756253988390383,-22.2780921792978832794881867476369269,544676.9725,comparable
2019-11-16,category:computers,80231.39,0.0700764363195501057185565084172849432,"[""2019-11-09"", ""2019-11-02"", ""2019-10-26"", ""2019-10-19""]",4,19397.6975,0.0575998437730570554532154393803338423,3.13612955867571396038112255333397173,2.39972220217453639501756253988390383,73.6407356501177565363560013450067894,60833.6925,comparable
2019-11-16,bucket:unknown,134801.37,0.117739448619712459605975314114170800,"[""2019-11-09"", ""2019-11-02"", ""2019-10-26"", ""2019-10-19""]",4,37260.94,0.110643251490918061786401880626515414,2.61776621845825682336516470062215285,2.39972220217453639501756253988390383,21.8044016283720428347602160738249019,97540.43,comparable
2019-11-17,category:electronics,2002261.56,0.692229453684467792124596696345751751,"[""2019-11-10"", ""2019-11-03"", ""2019-10-27"", ""2019-10-20""]",4,251297.01,0.755438108700164512659176261898207231,6.96770944469255722541227211577248770,7.69525461757455983651679907445255055,-72.7545172882002611104526958680062851,1750964.55,comparable
2019-11-17,category:computers,178328.92,0.0616525499634229416781910522693677725,"[""2019-11-10"", ""2019-11-03"", ""2019-10-27"", ""2019-10-20""]",4,20343.2,0.0611548403735849730720160758420786994,7.76602107829643320618191828227614141,7.69525461757455983651679907445255055,7.07664607218733696651192078235908599,157985.72,comparable
2019-11-17,bucket:unknown,302004.3,0.104410070979617726084265603172350427,"[""2019-11-10"", ""2019-11-03"", ""2019-10-27"", ""2019-10-20""]",4,33540.935,0.100829295583083747826558334911628059,8.00405131818776071686731452179254991,7.69525461757455983651679907445255055,30.8796700613200880350515447339999356,268463.365,comparable
2019-11-18,category:electronics,348297.55,0.794279192947371438463419491529578807,"[""2019-11-11"", ""2019-11-04"", ""2019-10-28"", ""2019-10-21""]",4,284664.0475,0.768396379947874038312771466608363380,0.223538950769678773713073127016505307,0.183668046254531541813286693943234587,3.98709045151472318997864330732707205,63633.5025,comparable
2019-11-18,category:computers,14391.95,0.0328202895223894695032842181953881723,"[""2019-11-11"", ""2019-11-04"", ""2019-10-28"", ""2019-10-21""]",4,19547.3525,0.0527643551424070349189363265472983849,-0.263739168769786087399815396995577790,0.183668046254531541813286693943234587,-44.7407215024317629213102090938812376,-5155.4025,comparable
2019-11-18,bucket:unknown,44922.84,0.102444812201819666979173524679873930,"[""2019-11-11"", ""2019-11-04"", ""2019-10-28"", ""2019-10-21""]",4,37044.41,0.0999943294254776747092167107802453433,0.212675272733456950724819210239817560,0.183668046254531541813286693943234587,2.90072264789254089115325162965829730,7878.43,comparable
2019-11-19,category:electronics,318740.05,0.786500001270776925128957331974482108,"[""2019-11-12"", ""2019-11-05"", ""2019-10-29"", ""2019-10-22""]",4,274833.175,0.774255781357516308663898308595482981,0.159758278817686401941832531680354819,0.141703179785106146619934551590527124,1.80550990325802553218979800898276950,43906.875,comparable
2019-11-19,category:computers,12672.58,0.0312699461084480040893848203450842857,"[""2019-11-12"", ""2019-11-05"", ""2019-10-29"", ""2019-10-22""]",4,20244.4575,0.0570323734018701753029021008569403599,-0.374022247817705166957425260716420778,0.141703179785106146619934551590527124,-51.5725427602811313577359812306947902,-7571.8775,comparable
2019-11-19,bucket:unknown,50504.98,0.124622452792426189266455493974555690,"[""2019-11-12"", ""2019-11-05"", ""2019-10-29"", ""2019-10-22""]",4,35436.32,0.0998306541051129737850340407807328408,0.425232078274493513999196304808174212,0.141703179785106146619934551590527124,28.3528898489387367379261753217647088,15068.66,comparable
2019-11-20,category:electronics,237839.38,0.710224848683400532234046692508240066,"[""2019-11-13"", ""2019-11-06"", ""2019-10-30"", ""2019-10-23""]",4,268622.0575,0.766356837340138494928580751501526668,-0.114594749911778931259209791437175631,-0.0446175341797467036309806978666588687,-6.99772157320322276282290935705167624,-30782.6775,comparable
2019-11-20,category:computers,27003.65,0.0806370384717177987188745403227595735,"[""2019-11-13"", ""2019-11-06"", ""2019-10-30"", ""2019-10-23""]",4,22456.4925,0.0640665428975524098959184008250640302,0.202487432086733936744573980108425214,-0.0446175341797467036309806978666588687,24.7104966266480640375554677975084082,4547.1575,comparable
2019-11-20,bucket:unknown,42449.48,0.126760654647220478059850813572986469,"[""2019-11-13"", ""2019-11-06"", ""2019-10-30"", ""2019-10-23""]",4,34138.5425,0.0973944794600566446968167848607026881,0.243447344010073072100251497262954328,-0.0446175341797467036309806978666588687,28.8064878189819775731232195129613197,8310.9375,comparable
2019-11-21,category:electronics,271916.14,0.770310150555392097455249166519497718,"[""2019-11-14"", ""2019-11-07"", ""2019-10-31"", ""2019-10-24""]",4,255835.3025,0.760088214218325503593684271134837829,0.0628562100025269186608834017345983751,0.0487522175960027847833273561644645521,1.41039924065241338775560455701338230,16080.8375,comparable
2019-11-21,category:computers,19547.88,0.0553771114353077315454813240480067092,"[""2019-11-14"", ""2019-11-07"", ""2019-10-31"", ""2019-10-24""]",4,18377.1925,0.0545987488559027337800676575308331744,0.0637032832953129266072606030545743045,0.0487522175960027847833273561644645521,1.49510656993101418239332468901097525,1170.6875,comparable
2019-11-21,bucket:unknown,35030.68,0.0992382739209881503925572342730785982,"[""2019-11-14"", ""2019-11-07"", ""2019-10-31"", ""2019-10-24""]",4,38515.5175,0.114429832904978642477845134114626699,-0.0904787920868517474807394188589053750,0.0487522175960027847833273561644645521,-13.9231009682854532264066775023369927,-3484.8375,comparable
2019-11-22,category:electronics,255915.18,0.743814195946182785376207274856089646,"[""2019-11-15"", ""2019-11-08"", ""2019-11-01"", ""2019-10-25""]",4,212419.61,0.763744704111349163051820786339752628,0.204762498151653700898895351516745558,0.237044120279009662339242469173328344,-3.22816221273559614403471176565827858,43495.57,comparable
2019-11-22,category:computers,17826.32,0.0518119709720984785295174411612183692,"[""2019-11-15"", ""2019-11-08"", ""2019-11-01"", ""2019-10-25""]",4,12412.48,0.0446284872893234257392594990360186270,0.436161025032870143597411637319858723,0.237044120279009662339242469173328344,19.9116904753860481258169168146530379,5413.84,comparable
2019-11-22,bucket:unknown,47763.98,0.138825396675920340626349155028946578,"[""2019-11-15"", ""2019-11-08"", ""2019-11-01"", ""2019-10-25""]",4,30915.29,0.111154469276949297039968789311502319,0.544995372839782515383164770571455096,0.237044120279009662339242469173328344,30.7951252560772853043922301398126751,16848.69,comparable
2019-11-23,category:electronics,256942.06,0.769119780091098684813924434692214465,"[""2019-11-16"", ""2019-11-09"", ""2019-11-02"", ""2019-10-26""]",4,383827.305,0.722382786839035364624391955008653532,-0.330578995676193490194763501778488636,-0.371257607475990691485795314487667024,4.06786117997972012910318127091783885,-126885.245,comparable
2019-11-23,category:computers,13635.36,0.0408155250435174504437474840819164968,"[""2019-11-16"", ""2019-11-09"", ""2019-11-02"", ""2019-10-26""]",4,34093.2575,0.0641652692355246684123887061735705322,-0.600056990740764504535830875063786439,-0.371257607475990691485795314487667024,-22.8799383264773813050035560576119415,-20457.8975,comparable
2019-11-23,bucket:unknown,33750.65,0.101027805669230019509515408733567358,"[""2019-11-16"", ""2019-11-09"", ""2019-11-02"", ""2019-10-26""]",4,58265.52,0.109658714129849495252115536549427620,-0.420744035237306729606120395046675976,-0.371257607475990691485795314487667024,-4.94864277613160381203250805590089516,-24514.87,comparable
2019-11-24,category:electronics,240967.81,0.762740094227761446839662769398755168,"[""2019-11-17"", ""2019-11-10"", ""2019-11-03"", ""2019-10-27""]",4,683088.865,0.710452668875049778195084086098729751,-0.647237976862644364726981752220481591,-0.671420549788407162630984533166757496,2.41825729257627979040027809462759049,-442121.055,comparable
2019-11-24,category:computers,11957.85,0.0378504151063224470400907965551701885,"[""2019-11-17"", ""2019-11-10"", ""2019-11-03"", ""2019-10-27""]",4,56278.4925,0.0585329482671181770460841918077184827,-0.787523626365791514404903436246093479,-0.671420549788407162630984533166757496,-11.6103076577384351773918903079335982,-44320.6425,comparable
2019-11-24,bucket:unknown,33036.83,0.104572120347471042708135896533050936,"[""2019-11-17"", ""2019-11-10"", ""2019-11-03"", ""2019-10-27""]",4,100393.4825,0.104415137230769534786454256993021426,-0.670926546451857569538938944567442413,-0.671420549788407162630984533166757496,0.0494003336549593092045588599315082907,-67356.6525,comparable
2019-11-25,category:electronics,310688.64,0.801174693465336955143252539548455151,"[""2019-11-18"", ""2019-11-11"", ""2019-11-04"", ""2019-10-28""]",4,298679.705,0.778564486033149811277168944046500376,0.0402067324929224769389671119435450092,0.0108507253875381022688264249656171476,2.93560071053843746701406869779278616,12008.935,comparable
2019-11-25,category:computers,8272.6,0.0213326041440116590523492296296013594,"[""2019-11-18"", ""2019-11-11"", ""2019-11-04"", ""2019-10-28""]",4,16312.34,0.0425211636260923419369555559616194543,-0.492862458727564530901146003577659612,0.0108507253875381022688264249656171476,-50.3713184115102633169972428543276760,-8039.74,comparable
2019-11-25,bucket:unknown,47654.55,0.122887079130020889066693540222580502,"[""2019-11-18"", ""2019-11-11"", ""2019-11-04"", ""2019-10-28""]",4,40088.64,0.104498534299034381496922819101687196,0.188729525371776144064752508441294092,0.0108507253875381022688264249656171476,17.7878799984238041795926083475676945,7565.91,comparable
2019-11-26,category:electronics,291413.07,0.775278354746887758829330045349887329,"[""2019-11-19"", ""2019-11-12"", ""2019-11-05"", ""2019-10-29""]",4,273841.475,0.777376983962740156216049909468317772,0.0641670331347725906019166746016102930,0.0670476656361310521540953642021643916,-0.288063250135846155217868960055409867,17571.595,comparable
2019-11-26,category:computers,16850.89,0.0448302825786804396466485506909005931,"[""2019-11-19"", ""2019-11-12"", ""2019-11-05"", ""2019-10-29""]",4,17633.0775,0.0500565102672312668740909856606740490,-0.0443591029416164024685991427191311330,0.0670476656361310521540953642021643916,-11.1406768577747454622694506921295525,-782.1875,comparable
2019-11-26,bucket:unknown,44028.8,0.117134676304943260629815974625644345,"[""2019-11-19"", ""2019-11-12"", ""2019-11-05"", ""2019-10-29""]",4,37762.8175,0.107200507790448409318231225938815901,0.165929952128174758146687545228848457,0.0670476656361310521540953642021643916,9.88822864920437059925921810266840649,6265.9825,comparable
2019-11-27,category:electronics,282201.86,0.766587761890065900306706427915541275,"[""2019-11-20"", ""2019-11-13"", ""2019-11-06"", ""2019-10-30""]",4,259775.82,0.760199311617590241046947488961177788,0.0863284350329449446064687621811760617,0.0772753878388788433629223880214621783,0.905304719406610124354637415971388343,22426.04,comparable
2019-11-27,category:computers,14568.84,0.0395755522268154706387277421746017349,"[""2019-11-20"", ""2019-11-13"", ""2019-11-06"", ""2019-10-30""]",4,22037.4325,0.0644896088339519465273204974159121146,-0.338904838392584980124159200487624863,0.0772753878388788433629223880214621783,-41.6180226231463823487081588509087041,-7468.5925,comparable
2019-11-27,bucket:unknown,39749.76,0.107978308697424127259031910349917842,"[""2019-11-20"", ""2019-11-13"", ""2019-11-06"", ""2019-10-30""]",4,34760.4,0.101721677373791309040573189203237331,0.143535747574826526737321779956502227,0.0772753878388788433629223880214621783,6.62603597359476833743993919350400484,4989.36,comparable
2019-11-28,category:electronics,260844.29,0.738764410505066205191017617644045858,"[""2019-11-21"", ""2019-11-14"", ""2019-11-07"", ""2019-10-31""]",4,253333.0925,0.758324114884685994885004191977285936,0.0296494920023131206200390104976119533,0.0569107398261250454255908933848089221,-2.72612478238119248055518828871969688,7511.1975,comparable
2019-11-28,category:computers,31313.88,0.0886873164784492025545466330000612039,"[""2019-11-21"", ""2019-11-14"", ""2019-11-07"", ""2019-10-31""]",4,18586.145,0.0556355342965839813462267912657233011,0.684796928034296514957781723966965716,0.0569107398261250454255908933848089221,62.7886188208171469532190830582156794,12727.735,comparable
2019-11-28,bucket:unknown,36438.94,0.103202535230997301673665846809505887,"[""2019-11-21"", ""2019-11-14"", ""2019-11-07"", ""2019-10-31""]",4,36820.5025,0.110218032284597275369297771720092734,-0.0103627727514039223120325421957508592,0.0569107398261250454255908933848089221,-6.72735125775289677376234355805597813,-381.5625,comparable
2019-11-29,category:electronics,373787.23,0.745675790475260273281759053826784089,"[""2019-11-22"", ""2019-11-15"", ""2019-11-08"", ""2019-11-01""]",4,206417.22,0.759067319048496926167123320893273788,0.810833563207565725378919452553425533,0.843354170303599115859633941823906642,-3.25206070960333904807144892704811089,167370.01,comparable
2019-11-29,category:computers,40107.82,0.0800119104730770323371817742790596871,"[""2019-11-22"", ""2019-11-15"", ""2019-11-08"", ""2019-11-01""]",4,13285.5875,0.0488556879392582782389684179595973973,2.01889698140936560012871090570891201,0.843354170303599115859633941823906642,117.554281110576648426907696388500537,26822.2325,comparable
2019-11-29,bucket:unknown,47594.73,0.0949477003674164694887290186236197943,"[""2019-11-22"", ""2019-11-15"", ""2019-11-08"", ""2019-11-01""]",4,31487.6925,0.115791106618907394442893779588089745,0.511534387602394173533039932983339443,0.843354170303599115859633941823906642,-33.1819782701204942326594008840567199,16107.0375,comparable
2019-11-30,category:electronics,328492.11,0.777452102593386902213725556650141843,"[""2019-11-23"", ""2019-11-16"", ""2019-11-09"", ""2019-11-02""]",4,381981.935,0.725824010249879772587443080212913632,-0.140032342105393020745863282775401407,-0.197140026946825689433834107813410856,5.71076848414326686879708250380094486,-53489.825,comparable
2019-11-30,category:computers,29956.98,0.0709000806392215617047195813197984152,"[""2019-11-23"", ""2019-11-16"", ""2019-11-09"", ""2019-11-02""]",4,31452.5575,0.0597646624761585463862145136742494858,-0.0475502667787826156903138957777916788,-0.197140026946825689433834107813410856,14.9589760168043073743520212035619177,-1495.5775,comparable
2019-11-30,bucket:unknown,34092.36,0.0806874081827130639136359427887538296,"[""2019-11-23"", ""2019-11-16"", ""2019-11-09"", ""2019-11-02""]",4,59093.775,0.112287196909728437964830795486202431,-0.423080349833802291358099901385552031,-0.197140026946825689433834107813410856,-22.5940322886976601924265793572141175,-25001.415,comparable
