source_run,scope_id,series_id,policy_version,start_utc,end_utc_inclusive,scenario,period,metric,baseline,value,absolute_change,relative_change,relative_change_reason,period_state
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-24,users,10108,10108,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-24,buyers,852,852,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-24,purchase_events,1158,1158,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-24,purchase_amount,363062.27,363062.27,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-25,events,70107,70107,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-25,users,10917,10917,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-25,buyers,886,886,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-25,purchase_events,1228,1228,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-25,purchase_amount,368832.94,368832.94,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-26,events,66104,66104,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-26,users,10104,10104,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-26,buyers,863,863,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-26,purchase_events,1177,1177,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-26,purchase_amount,354319.18,354319.18,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-27,events,67261,67261,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-27,users,9920,9920,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-27,buyers,809,809,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-27,purchase_events,1148,1148,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-27,purchase_amount,337914.99,337914.99,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-28,events,62666,62666,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-28,users,9742,9742,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-28,buyers,765,765,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-28,purchase_events,1093,1093,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-28,purchase_amount,331007.63,331007.63,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-29,events,61304,61304,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-29,users,9582,9582,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-29,buyers,672,672,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-29,purchase_events,917,917,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-29,purchase_amount,286352.50,286352.50,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-30,events,58485,58485,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-30,users,9475,9475,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-30,buyers,754,754,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-30,purchase_events,978,978,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-30,purchase_amount,297654.16,297654.16,0.00,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-31,events,62275,62275,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-31,users,10079,10079,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-31,buyers,724,724,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-31,purchase_events,930,930,0,0.000000000000,defined,observed
month-v101-01,rees46_2019_oct_user5_fedd938409b5f836_20260916_v1,rees46_fixed_users_20260916_v1,rees46-quality-v1,2019-10-01,2019-10-31,hypothetical_exclude_heavy_sessions,2019-10-31,purchase_amount,278736.72,278736.72,0.00,0.000000000000,defined,observed
